"mat_sen" "msd" "msq" "msp" "msP"
"1" 23.4615977777778 5.10085233998154 0.217412828755121 0.782587171244879 1
"2" 18.3607454377962 4.00367201936177 0.218056071466471 0.781943928533529 0.782587171244879
"3" 14.3570734184345 3.13990550885127 0.218700943941656 0.781299056058344 0.611939287103162
"4" 11.2171679095832 2.46045716073173 0.219347448532858 0.780652551467142 0.478107587378717
"5" 8.75671074885147 1.92643772648913 0.219995587583135 0.780004412416865 0.373235907962995
"6" 6.83027302236234 1.50706807332073 0.220645363426408 0.779354636573592 0.291125655083551
"7" 5.32320494904161 1.17800810591813 0.22129677838728 0.77870322161272 0.22689012911489
"8" 4.14519684312348 0.920025754465915 0.221949834780985 0.778050165219015 0.176680074493891
"9" 3.22517108865756 0.717937710206246 0.22260453491324 0.77739546508676 0.13746596115088
"10" 2.50723337845132 0.559767133146603 0.22326088108015 0.77673911891985 0.106865414802487
"11" 1.94746624530472 0.436074451855467 0.223918875568103 0.776081124431897 0.0830065481366877
"12" 1.51139179344925 0.339426133100862 0.224578520653626 0.775421479346375 0.0644198152131309
"13" 1.17196566034839 0.263973332746189 0.225239818603318 0.774760181396682 0.0499525084117861
"14" 0.907992327602197 0.20511798346378 0.225902771673689 0.774097228326311 0.0387012144783346
"15" 0.702874344138417 0.159248400104505 0.22656738211111 0.77343261788889 0.029958502860541
"16" 0.543625944033912 NA NA NA NA
