1226	37.51
1227	38.65
1228	37.9
1229	38.28
1230	38.64
1231	39.49
1232	42.46
1233	41.44
1234	39.2
1235	40.12
1236	37.14
1237	37.19
1238	38.53
1239	36.45
1240	39.57
1241	40.51
1242	41.11
1243	40.08
1244	39.74
1245	42.8
1246	40.57
1247	39.88
1248	43.85
1249	42.95
1250	41.97
1251	44.49
1252	43.22
1253	44.0
1254	44.0
1255	42.55
1256	42.77
1257	44.98
1258	44.66
1259	43.43
1260	45.42
1261	46.13
1262	44.88
1263	42.79
1264	44.0
1265	42.45
1266	43.55
1267	43.23
1268	40.12
1269	39.75
1270	37.47
1271	36.18
1272	35.19
1273	36.65
1274	39.14
1275	39.99
1276	41.59
1277	42.3
1278	40.72
1279	45.48
1280	43.7
1281	44.89
1282	46.54
1283	44.93
1284	42.98
1285	43.56
1286	44.27
1287	42.82
1288	42.34
1289	44.54
1290	42.7
1291	43.73
1292	41.95
1293	40.5
1294	41.76
1295	42.28
1296	40.36
1297	40.67
1298	41.07
1299	41.28
1300	40.51
1301	39.34
1302	39.76
1303	40.83
1304	38.57
1305	40.48
1306	39.84
1307	38.8
1308	38.62
1309	40.15
1310	40.86
1311	38.56
1312	38.03
1313	37.75
1314	38.6
1315	39.05
1316	38.92
1317	41.19
1318	41.59
1319	43.88
1320	43.56
1321	42.79
1322	42.57
1323	41.66
1324	43.76
1325	41.57
1326	41.35
1327	40.04
1328	39.37
1329	38.49
1330	39.18
1331	45.5
1332	46.4
1333	38.34
1334	41.94
1335	41.72
1336	43.05
1337	44.81
1338	44.37
1339	43.53
1340	46.43
1341	45.5
1342	40.14
1343	39.7
1344	37.27
1345	40.9
1346	43.12
1347	42.81
1348	43.58
1349	45.13
1350	42.67
1351	42.01
1352	40.4
1353	37.77
1354	40.03
1355	42.06
1356	42.9
1357	40.36
1358	41.32
1359	39.53
1360	35.69
1361	38.28
1362	39.83
1363	38.03
1364	36.91
1365	35.72
1366	35.26
1367	35.0
1368	36.94
1369	38.27
1370	38.96
1371	41.31
1372	36.07
1373	35.38
1374	34.65
1375	33.62
1376	29.1
1377	31.61
1378	32.84
1379	32.07
1380	33.1
1381	29.07
1382	29.75
1383	31.43
1384	34.83
1385	36.43
1386	35.43
1387	36.72
1388	35.32
1389	36.96
1390	37.15
1391	39.74
1392	40.66
1393	39.49
1394	42.22
1395	41.29
1396	44.19
1397	45.89
1398	42.47
1399	43.31
1400	44.2
1401	41.7
1402	40.57
1403	39.91
1404	38.95
1405	40.45
1406	41.07
1407	42.5
1408	42.35
1409	45.03
1410	46.7
1411	42.26
1412	39.86
1413	40.64
1414	37.47
1415	40.95
1416	39.96
1417	39.37
1418	37.84
1419	37.77
1420	39.39
1421	37.19
1422	38.56
1423	40.42
1424	41.98
1425	44.74
1426	44.56
1427	41.37
1428	38.9
1429	34.75
1430	37.05
1431	39.42
1432	39.39
1433	39.51
1434	38.64
1435	39.13
1436	38.42
1437	38.66
1438	37.91
1439	37.52
1440	39.31
1441	39.56
1442	40.74
1443	40.11
1444	39.99
1445	37.29
1446	36.93
1447	37.83
1448	38.78
1449	38.91
1450	38.9
1451	40.19
1452	38.39
1453	42.72
1454	43.47
1455	44.06
1456	46.8
1457	44.53
1458	45.36
1459	42.59
1460	39.05
1461	39.52
1462	43.02
1463	45.11
1464	42.53
1465	43.8
1466	43.13
1467	41.9
1468	41.73
1469	39.95
1470	38.85
1471	38.61
1472	44.56
1473	45.44
1474	46.47
1475	45.88
1476	48.51
1477	50.73
1478	47.49
1479	45.08
1480	46.06
1481	41.2
1482	43.11
1483	42.9
1484	45.18
1485	43.4
1486	40.74
1487	40.48
1488	39.22
1489	40.18
1490	40.47
1491	40.87
1492	37.25
1493	34.33
1494	36.32
1495	35.72
1496	38.38
1497	40.58
1498	37.79
1499	41.82
1500	39.0
1501	38.52
1502	41.77
1503	41.23
1504	39.46
1505	40.27
1506	38.93
1507	39.91
1508	39.44
1509	38.82
1510	38.31
1511	36.82
1512	36.71
1513	36.64
1514	37.51
1515	39.11
1516	38.09
1517	38.81
1518	41.52
1519	41.01
1520	40.88
1521	39.65
1522	38.07
1523	38.84
1524	35.97
1525	37.15
1526	37.17
1527	38.48
1528	35.42
1529	35.92
1530	38.97
1531	36.91
1532	36.77
1533	34.91
1534	40.09
1535	40.74
1536	43.45
1537	41.57
1538	40.98
1539	40.55
1540	39.09
1541	40.03
1542	41.79
1543	41.89
1544	43.95
1545	42.42
1546	39.72
1547	41.56
1548	41.58
1549	40.68
1550	41.66
1551	41.87
1552	43.28
1553	43.0
1554	42.76
1555	43.46
1556	44.39
1557	42.48
1558	42.01
1559	41.52
1560	41.28
1561	43.05
1562	43.61
1563	43.75
1564	44.01
1565	43.62
1566	42.96
1567	40.87
1568	40.4
1569	38.45
1570	40.27
1571	38.89
1572	39.21
1573	36.5
1574	38.01
1575	39.79
1576	39.54
1577	42.47
1578	40.56
1579	41.16
1580	41.29
1581	41.94
1582	42.85
1583	40.53
1584	37.29
1585	33.67
1586	34.47
1587	36.4
1588	38.34
1589	41.53
1590	42.2
1591	36.6
1592	35.31
1593	34.53
1594	36.15
1595	36.08
1596	36.92
1597	38.49
1598	38.78
1599	39.98
1600	40.13
1601	40.9
1602	40.28
1603	41.16
1604	38.13
1605	37.92
1606	39.47
1607	40.68
1608	41.75
1609	40.21
1610	40.33
1611	45.65
1612	44.5
1613	44.94
1614	43.57
1615	44.06
1616	47.88
1617	49.62
1618	47.59
1619	49.14
1620	46.7
1621	43.36
1622	44.93
1623	47.69
1624	46.61
1625	44.57
1626	41.63
1627	42.22
1628	44.28
1629	44.27
1630	46.35
1631	50.46
1632	47.46
1633	44.99
1634	43.7
1635	43.54
1636	43.66
1637	42.6
1638	43.81
1639	43.04
1640	40.68
1641	44.1
1642	47.14
1643	47.15
1644	45.1
1645	41.6
1646	44.17
1647	42.63
1648	43.96
1649	42.42
1650	42.76
1651	41.09
1652	39.24
1653	38.2
1654	36.95
1655	39.51
1656	38.62
1657	39.17
1658	42.59
1659	42.14
1660	43.28
1661	42.58
1662	42.89
1663	44.88
1664	42.43
1665	43.38
1666	44.55
1667	42.97
1668	47.27
1669	50.38
1670	51.92
1671	53.56
1672	57.98
1673	41.14
1674	43.34
1675	47.09
1676	46.85
1677	46.42
1678	46.73
1679	47.3
1680	45.33
1681	41.93
1682	40.72
1683	38.86
1684	40.59
1685	38.36
1686	36.75
1687	38.19
1688	35.77
1689	35.81
1690	37.56
1691	39.81
1692	40.69
1693	39.31
1694	36.97
1695	38.66
1696	37.72
1697	38.43
1698	41.38
1699	40.29
1700	40.72
1701	42.31
1702	39.52
1703	42.77
1704	45.81
1705	45.09
1706	45.19
1707	43.8
1708	45.55
1709	42.1
1710	44.07
1711	41.01
1712	42.57
1713	42.73
1714	43.88
1715	38.93
1716	41.31
1717	40.79
1718	38.94
1719	42.54
1720	45.09
1721	45.55
1722	45.46
1723	45.51
1724	45.36
1725	42.73
1726	42.25
1727	43.82
1728	41.29
1729	41.05
1730	38.99
1731	42.3
1732	43.96
1733	43.27
1734	44.7
1735	43.74
1736	40.37
1737	40.72
1738	38.87
1739	37.88
1740	37.41
1741	43.6
1742	39.38
1743	37.06
1744	37.4
1745	39.17
1746	39.45
1747	36.13
1748	35.59
1749	35.57
1750	34.58
1751	38.04
1752	36.16
1753	36.77
1754	34.82
1755	36.08
1756	37.36
1757	40.47
1758	41.45
1759	44.84
1760	44.88
1761	46.23
1762	46.76
1763	44.36
1764	40.87
1765	40.0
1766	35.41
1767	35.31
1768	38.68
1769	40.49
1770	39.45
1771	39.81
1772	38.68
1773	38.64
1774	40.02
1775	38.68
1776	40.6
1777	40.89
1778	43.62
1779	41.31
1780	39.85
1781	42.37
1782	42.23
1783	34.64
1784	34.68
1785	37.28
1786	38.8
1787	38.13
1788	39.05
1789	41.32
1790	40.92
1791	42.41
1792	41.61
1793	39.76
1794	39.94
1795	44.89
1796	41.5
1797	43.92
1798	43.17
1799	42.85
1800	41.39
1801	39.48
1802	34.99
1803	35.6
1804	37.09
1805	37.35
1806	41.2
1807	43.35
1808	44.93
1809	44.19
1810	44.77
1811	42.23
1812	46.01
1813	44.44
1814	48.76
1815	46.94
1816	44.76
1817	46.3
1818	41.64
1819	39.24
1820	37.54
1821	37.59
1822	37.75
1823	36.99
1824	38.06
1825	38.11
1826	38.82
1827	40.9
1828	45.21
1829	43.24
1830	43.15
1831	42.06
1832	43.57
1833	43.82
1834	42.52
1835	40.16
1836	39.72
1837	39.2
1838	40.81
1839	41.05
1840	42.13
1841	42.78
1842	38.89
1843	41.0
1844	40.46
1845	42.01
1846	43.91
1847	45.3
1848	45.39
1849	44.29
1850	43.66
1851	42.71
1852	41.39
1853	40.98
1854	40.0
1855	42.27
1856	40.16
1857	42.91
1858	43.12
1859	44.72
1860	41.03
1861	43.9
1862	44.91
1863	46.06
1864	43.23
1865	38.97
1866	39.27
1867	40.23
1868	41.77
1869	41.9
1870	40.3
1871	40.64
1872	42.08
1873	42.51
1874	41.1
1875	39.76
1876	40.71
1877	40.39
1878	38.96
1879	42.35
1880	40.96
1881	40.06
1882	41.73
1883	39.53
1884	37.35
1885	38.11
1886	39.01
1887	39.59
1888	39.35
1889	39.39
1890	42.07
1891	41.69
1892	39.48
1893	40.75
1894	40.46
1895	41.16
1896	43.09
1897	46.31
1898	45.37
1899	45.57
1900	47.92
1901	45.36
1902	44.23
1903	40.94
1904	39.34
1905	39.92
1906	38.04
1907	37.95
1908	35.68
1909	38.64
1910	38.27
1911	36.97
1912	39.62
1913	44.08
1914	45.12
1915	44.01
1916	40.71
1917	42.66
1918	41.86
1919	42.28
1920	40.81
1921	44.9
1922	42.4
1923	44.14
1924	43.77
1925	45.46
1926	43.85
1927	43.64
1928	45.99
1929	43.2
1930	45.88
1931	47.58
1932	41.94
1933	42.13
1934	40.7
1935	41.12
1936	43.5
1937	36.97
1938	34.71
1939	31.13
1940	30.64
1941	35.2
1942	34.56
1943	35.68
1944	37.22
1945	37.57
1946	39.93
1947	37.67
1948	39.61
1949	41.54
1950	41.29
1951	42.49
1952	44.61
1953	46.69
1954	46.95
1955	44.39
1956	42.69
1957	44.15
1958	45.03
1959	43.94
1960	43.76
1961	46.01
1962	50.69
1963	50.85
1964	48.6
1965	47.43
1966	45.57
1967	47.68
1968	45.31
1969	45.32
1970	45.74
1971	43.99
1972	50.05
1973	49.96
1974	51.57
1975	48.18
1976	48.86
1977	47.51
1978	44.32
1979	41.76
1980	41.6
1981	41.9
1982	38.52
1983	41.54
1984	42.38
1985	46.01
1986	39.68
1987	38.32
1988	36.87
1989	39.14
1990	41.43
1991	44.63
1992	41.48
1993	42.98
1994	42.47
1995	42.69
1996	43.61
1997	44.13
1998	39.86
1999	41.26
2000	37.93
2001	40.0
2002	38.07
2003	38.12
2004	36.97
2005	35.55
2006	37.24
2007	39.93
2008	42.11
2009	44.49
2010	41.59
2011	40.24
2012	42.33
2013	39.13
2014	39.92
2015	41.65
2016	44.39
2017	42.03
2018	41.57
2019	42.0
2020	40.06
2021	43.09
2022	43.06
2023	45.05
2024	43.52
2025	41.41
2026	41.72
2027	43.12
2028	44.52
2029	46.41
2030	42.7
2031	41.3
2032	39.0
2033	39.49
2034	40.07
2035	39.55
2036	41.33
2037	42.19
2038	42.01
2039	43.61
2040	40.65
2041	41.46
2042	40.78
2043	44.09
2044	45.38
2045	45.93
2046	44.77
2047	40.77
2048	38.64
2049	40.35
2050	40.71
2051	39.9
2052	36.87
2053	36.62
2054	36.83
2055	38.68
2056	39.15
2057	38.61
2058	36.7
2059	36.2
2060	35.05
2061	37.9
2062	38.23
2063	33.64
2064	31.52
2065	31.09
2066	33.62
2067	33.15
2068	37.25
2069	37.05
2070	37.45
2071	38.45
2072	37.32
2073	39.57
2074	38.97
2075	39.8
2076	41.87
2077	39.42
2078	41.36
2079	39.59
2080	40.55
2081	39.82
2082	42.05
2083	42.62
2084	42.08
2085	41.68
2086	43.67
2087	43.67
2088	41.3
2089	42.28
2090	43.93
2091	46.76
2092	49.72
2093	47.03
2094	48.14
2095	48.71
2096	48.42
2097	46.84
2098	44.96
2099	44.83
2100	40.41
2101	38.68
2102	41.66
2103	39.34
2104	41.45
2105	42.15
2106	42.01
2107	40.83
2108	42.26
2109	43.91
2110	41.37
2111	42.25
2112	42.21
2113	38.77
2114	43.32
2115	45.25
2116	42.13
2117	42.79
2118	43.49
2119	41.73
2120	39.44
2121	40.69
2122	42.6
2123	40.74
2124	42.72
2125	46.84
2126	41.35
2127	42.49
2128	42.63
2129	44.38
2130	46.51
2131	41.69
2132	42.33
2133	45.17
2134	42.15
2135	36.99
2136	36.15
2137	36.81
2138	36.77
2139	38.8
2140	37.22
2141	34.86
2142	36.53
2143	35.87
2144	33.93
2145	36.83
2146	38.02
2147	41.34
2148	42.79
2149	43.62
2150	45.37
2151	44.06
2152	43.85
2153	43.34
2154	41.67
2155	41.58
2156	44.4
2157	45.41
2158	46.31
2159	46.83
2160	41.98
2161	37.66
2162	36.23
2163	38.09
2164	40.14
2165	41.6
2166	41.12
2167	39.44
2168	38.63
2169	40.84
2170	39.98
2171	39.13
2172	40.64
2173	41.28
2174	42.01
2175	44.06
2176	44.25
2177	41.67
2178	44.91
2179	45.61
2180	46.39
2181	46.57
2182	45.64
2183	46.24
2184	43.25
2185	42.89
2186	41.9
2187	38.93
2188	39.99
2189	40.64
2190	41.75
2191	41.95
2192	42.48
2193	43.0
2194	42.38
2195	42.52
2196	41.6
2197	41.03
2198	44.74
2199	41.52
2200	41.13
2201	42.69
2202	42.58
2203	40.8
2204	41.81
2205	42.32
2206	43.8
2207	46.7
2208	45.15
2209	43.44
2210	44.34
2211	47.69
2212	44.52
2213	42.29
2214	45.34
2215	44.74
2216	44.63
2217	44.92
2218	45.66
2219	44.0
2220	42.77
2221	41.07
2222	40.86
2223	40.14
2224	41.25
2225	42.42
2226	41.84
2227	41.51
2228	42.25
2229	40.6
2230	41.29
2231	42.3
2232	46.0
2233	48.96
2234	46.9
2235	45.58
2236	44.19
2237	41.91
2238	39.05
2239	37.77
2240	39.83
2241	38.78
2242	37.28
2243	39.26
2244	39.94
2245	42.59
2246	40.19
2247	39.45
2248	40.76
2249	40.52
2250	38.56
2251	35.14
2252	35.45
2253	38.52
2254	37.49
2255	37.24
2256	36.58
2257	36.0
2258	33.98
2259	35.96
2260	35.8
2261	32.05
2262	30.46
2263	29.83
2264	29.53
2265	32.66
2266	32.06
2267	36.69
2268	52.52
2269	55.29
2270	58.42
2271	49.44
2272	43.47
2273	49.97
2274	48.89
2275	47.5
2276	46.33
2277	46.55
2278	44.72
2279	44.26
2280	40.98
2281	41.66
2282	40.94
2283	43.74
2284	45.4
2285	42.61
2286	43.94
2287	41.56
2288	44.28
2289	40.47
2290	40.38
2291	40.69
2292	41.09
2293	40.95
2294	41.47
2295	42.65
2296	41.28
2297	38.17
2298	37.19
2299	40.69
2300	40.6
2301	39.72
2302	40.25
2303	41.93
2304	41.59
2305	41.68
2306	41.48
2307	41.35
2308	43.18
2309	45.2
2310	46.12
2311	46.34
2312	45.24
2313	43.09
2314	42.19
2315	44.16
2316	47.47
2317	45.84
2318	43.76
2319	42.78
2320	45.23
2321	42.59
2322	41.34
2323	39.14
2324	43.38
2325	41.48
2326	40.04
2327	41.1
2328	41.86
2329	43.09
2330	43.44
2331	40.46
2332	36.6
2333	38.08
2334	39.47
2335	40.14
2336	39.89
2337	38.19
2338	39.01
2339	43.96
2340	44.94
2341	49.65
2342	49.06
2343	45.22
2344	44.51
2345	43.4
2346	45.4
2347	41.53
2348	41.29
2349	38.83
2350	39.53
2351	37.89
2352	40.01
2353	45.76
2354	48.5
2355	45.09
2356	45.66
2357	47.76
2358	45.48
2359	43.63
2360	43.17
2361	38.91
2362	40.96
2363	38.89
2364	44.28
2365	41.74
2366	41.44
2367	37.31
2368	39.92
2369	39.66
2370	44.65
2371	42.27
2372	42.69
2373	42.59
2374	44.05
2375	44.34
2376	42.35
2377	43.1
2378	43.32
2379	42.09
2380	44.11
2381	40.57
2382	41.63
2383	40.85
2384	41.8
2385	41.51
2386	41.56
2387	42.47
2388	41.85
2389	42.04
2390	41.97
2391	44.8
2392	44.41
2393	41.04
2394	47.21
2395	45.89
2396	47.38
2397	48.27
2398	46.65
2399	44.74
2400	43.0
2401	44.12
2402	46.21
2403	47.0
2404	45.99
2405	47.71
2406	49.05
2407	45.04
2408	45.66
2409	44.65
2410	44.5
2411	49.41
2412	47.1
2413	43.55
2414	41.07
2415	39.78
2416	41.52
2417	41.36
2418	41.12
2419	39.17
2420	41.06
2421	42.03
2422	44.08
2423	42.01
2424	39.13
2425	40.14
2426	39.92
2427	38.17
2428	39.4
2429	38.08
2430	35.81
2431	38.92
2432	36.48
2433	39.46
2434	39.04
2435	39.67
2436	38.16
2437	35.92
2438	36.13
2439	37.33
2440	37.11
2441	37.3
2442	39.05
2443	40.05
2444	40.27
2445	41.53
2446	42.48
2447	44.56
2448	44.04
2449	42.86
2450	43.91
2451	41.47
2452	38.12
2453	41.37
2454	42.76
2455	39.03
2456	38.64
2457	40.09
2458	38.94
2459	39.37
2460	38.43
2461	40.71
2462	45.03
2463	44.14
2464	42.15
2465	44.11
2466	44.15
2467	40.7
2468	39.78
2469	39.8
2470	42.44
2471	44.93
2472	46.75
2473	47.5
2474	45.09
2475	45.33
2476	46.01
2477	44.63
2478	41.7
2479	41.39
2480	43.24
2481	43.02
2482	41.65
2483	41.74
2484	42.8
2485	41.36
2486	37.63
2487	36.19
2488	35.36
2489	40.19
2490	37.76
2491	38.6
2492	41.04
2493	41.73
2494	41.85
2495	41.15
2496	40.56
2497	42.24
2498	42.9
2499	42.82
2500	42.15
2501	43.41
2502	44.3
2503	45.47
2504	46.21
2505	45.93
2506	44.27
2507	42.55
2508	42.61
2509	42.99
2510	43.38
2511	41.64
2512	40.73
2513	41.38
2514	41.81
2515	40.84
2516	42.25
2517	42.76
2518	41.18
2519	40.62
2520	43.88
2521	43.42
2522	43.47
2523	44.16
2524	46.86
2525	45.13
2526	46.24
2527	42.62
2528	41.98
2529	43.21
2530	45.72
2531	41.51
2532	42.15
2533	39.79
2534	37.32
2535	35.46
2536	35.26
2537	39.32
2538	37.49
2539	37.97
2540	41.49
2541	40.97
2542	42.59
2543	42.68
2544	44.16
2545	47.01
2546	48.1
2547	46.56
2548	42.95
2549	43.0
2550	42.02
2551	38.01
2552	40.49
2553	38.22
2554	39.35
2555	39.6
2556	38.43
2557	40.51
2558	39.93
2559	40.75
2560	42.16
2561	42.7
2562	40.38
2563	41.41
2564	41.82
2565	39.69
2566	36.91
2567	36.09
2568	37.25
2569	36.5
2570	36.58
2571	37.19
2572	38.45
2573	46.12
2574	46.69
2575	43.38
2576	39.63
2577	38.77
2578	42.33
2579	46.69
2580	45.08
2581	46.78
2582	48.01
2583	45.97
2584	45.82
2585	44.7
2586	44.45
2587	40.69
2588	42.11
2589	42.76
2590	42.92
2591	41.33
2592	41.97
2593	40.44
2594	38.65
2595	44.4
2596	40.92
2597	42.75
2598	42.79
2599	43.24
2600	40.34
2601	40.73
2602	40.41
2603	41.31
2604	41.29
2605	42.09
2606	41.69
2607	42.46
2608	41.07
2609	43.74
2610	38.57
2611	38.32
2612	42.64
2613	42.29
2614	41.97
2615	44.49
2616	45.11
2617	42.13
2618	36.63
2619	35.15
2620	39.53
2621	36.84
2622	32.68
2623	38.25
2624	34.7
2625	35.98
2626	36.42
2627	37.75
2628	38.29
2629	40.0
2630	40.4
2631	41.18
2632	43.03
2633	40.94
2634	40.37
2635	42.2
2636	39.86
2637	38.75
2638	39.46
2639	38.1
2640	39.75
2641	41.49
2642	38.1
2643	38.47
2644	38.69
2645	37.39
2646	37.99
2647	36.9
2648	35.19
2649	36.14
2650	36.89
2651	36.13
2652	36.27
2653	37.76
2654	36.84
2655	38.15
2656	39.03
2657	37.77
2658	38.53
2659	37.76
2660	35.14
2661	42.13
2662	40.85
2663	39.62
2664	39.69
2665	39.85
2666	40.37
2667	40.12
2668	41.71
2669	40.61
2670	40.41
2671	39.53
2672	39.43
2673	37.99
2674	38.17
2675	37.5
2676	38.98
2677	38.4
2678	30.84
2679	32.99
2680	39.57
2681	44.6
2682	41.57
2683	40.87
2684	40.81
2685	41.96
2686	40.42
2687	41.25
2688	42.31
2689	43.16
2690	42.02
2691	44.84
2692	44.55
2693	44.35
2694	43.54
2695	45.36
2696	45.0
2697	44.69
2698	43.27
2699	42.06
2700	42.06
2701	41.75
2702	43.66
2703	43.81
2704	42.38
2705	43.61
2706	45.06
2707	45.74
2708	46.32
2709	47.43
2710	46.34
2711	44.17
2712	42.78
2713	42.75
2714	42.65
2715	43.02
2716	43.69
2717	43.8
2718	41.72
2719	44.29
2720	43.92
2721	41.14
2722	40.34
2723	41.78
2724	45.66
2725	42.45
2726	42.91
2727	42.35
2728	40.74
2729	39.75
2730	39.22
2731	39.99
2732	38.2
2733	38.8
2734	40.17
2735	41.65
2736	40.58
2737	40.7
2738	38.06
2739	39.81
2740	41.24
2741	41.84
2742	40.51
2743	42.29
2744	40.83
2745	40.83
2746	43.72
2747	44.03
2748	43.26
2749	43.79
2750	42.51
2751	41.16
2752	40.88
2753	41.99
2754	38.81
2755	40.22
2756	39.39
2757	39.22
2758	38.63
2759	37.79
2760	41.74
2761	41.81
2762	41.18
2763	41.65
2764	40.31
2765	39.77
2766	39.24
2767	40.0
2768	43.07
2769	47.37
2770	44.18
2771	42.34
2772	46.48
2773	44.68
2774	40.21
2775	41.23
2776	43.28
2777	40.04
2778	43.5
2779	41.74
2780	43.97
2781	41.95
2782	43.11
2783	45.22
2784	45.18
2785	43.22
2786	42.54
2787	42.73
2788	44.17
2789	42.34
2790	41.29
2791	43.08
2792	43.56
2793	42.76
2794	46.16
2795	43.87
2796	46.93
2797	46.52
2798	45.77
2799	44.78
2800	44.33
2801	46.25
2802	47.15
2803	48.01
2804	39.7
2805	42.04
2806	41.81
2807	42.07
2808	42.17
2809	42.62
2810	42.64
2811	42.98
2812	41.55
2813	42.48
2814	41.59
2815	41.02
2816	38.06
2817	42.55
2818	42.91
2819	41.98
2820	42.13
2821	40.67
2822	39.22
2823	41.55
2824	41.93
2825	42.91
2826	42.25
2827	42.52
2828	43.98
2829	44.7
2830	45.48
2831	44.3
2832	41.03
2833	41.77
2834	40.0
2835	40.48
2836	37.76
2837	40.34
2838	41.65
2839	40.73
2840	41.31
2841	41.37
2842	41.71
2843	40.89
2844	39.67
2845	40.09
2846	40.26
2847	39.41
2848	40.73
2849	41.77
2850	41.54
2851	41.01
2852	38.06
2853	38.95
2854	41.53
2855	41.59
2856	42.02
2857	40.36
2858	41.09
2859	42.43
2860	45.36
2861	47.74
2862	48.44
2863	46.11
2864	45.04
2865	45.93
2866	43.25
2867	45.59
2868	45.28
2869	44.44
2870	43.86
2871	42.35
2872	40.0
2873	42.5
2874	40.44
2875	40.37
2876	41.33
2877	42.37
2878	39.29
2879	38.67
2880	37.5
2881	35.51
2882	37.3
2883	35.19
2884	36.3
2885	36.58
2886	37.77
2887	38.44
2888	38.51
2889	39.32
2890	38.71
2891	40.54
2892	42.11
2893	38.37
2894	39.72
2895	38.86
2896	41.5
2897	39.74
2898	39.07
2899	42.1
2900	38.36
2901	41.81
2902	40.84
2903	39.39
2904	40.38
2905	41.32
2906	45.04
2907	43.15
2908	42.9
2909	41.6
2910	42.68
2911	42.95
2912	42.19
2913	48.35
2914	49.69
2915	47.31
2916	44.87
2917	46.85
2918	45.55
2919	43.37
2920	43.11
2921	44.39
2922	43.76
2923	42.61
2924	40.76
2925	39.43
2926	40.22
2927	38.59
2928	38.15
2929	40.06
2930	40.5
2931	40.35
2932	43.08
2933	44.62
2934	41.99
2935	40.16
2936	43.58
2937	42.75
2938	41.36
2939	40.71
2940	40.5
2941	40.37
2942	42.47
2943	41.07
2944	44.47
2945	42.83
2946	44.12
2947	45.38
2948	42.35
2949	41.73
2950	45.32
2951	47.18
2952	46.84
2953	44.89
2954	43.51
2955	43.06
2956	41.32
2957	38.69
2958	40.25
2959	39.34
2960	37.53
2961	37.64
2962	38.82
2963	37.71
2964	38.03
2965	39.37
2966	41.1
2967	44.18
2968	43.61
2969	45.33
2970	43.71
2971	38.53
2972	37.11
2973	36.34
2974	39.4
2975	40.8
2976	43.78
2977	40.47
2978	40.33
2979	37.88
2980	38.38
2981	36.94
2982	38.49
2983	40.19
2984	39.5
2985	40.39
2986	39.7
2987	37.75
2988	40.95
2989	38.97
2990	38.41
2991	36.5
2992	34.91
2993	32.27
2994	34.61
2995	36.11
2996	36.58
2997	37.42
2998	39.44
2999	37.32
3000	39.31
