1001	45.26
1002	46.52
1003	49.68
1004	46.1
1005	46.73
1006	43.81
1007	44.91
1008	48.63
1009	49.33
1010	47.97
1011	47.28
1012	45.51
1013	48.53
1014	45.05
1015	42.02
1016	40.5
1017	40.17
1018	40.1
1019	39.91
1020	40.58
1021	42.24
1022	39.66
1023	37.85
1024	38.1
1025	39.15
1026	40.32
1027	39.8
1028	39.46
1029	38.86
1030	39.47
1031	40.53
1032	40.36
1033	39.23
1034	38.35
1035	38.03
1036	38.3
1037	40.77
1038	39.27
1039	40.08
1040	38.2
1041	39.95
1042	39.5
1043	40.38
1044	43.26
1045	43.12
1046	43.65
1047	40.95
1048	43.64
1049	43.86
1050	43.69
1051	42.88
1052	44.71
1053	44.74
1054	42.89
1055	41.49
1056	40.9
1057	40.46
1058	38.9
1059	37.72
1060	36.31
1061	35.97
1062	36.05
1063	37.64
1064	41.23
1065	40.28
1066	45.17
1067	43.18
1068	41.82
1069	38.35
1070	42.91
1071	42.59
1072	42.92
1073	40.9
1074	42.26
1075	39.62
1076	37.92
1077	40.34
1078	42.2
1079	43.25
1080	48.02
1081	48.93
1082	47.8
1083	45.76
1084	42.49
1085	41.97
1086	44.14
1087	43.71
1088	45.77
1089	46.12
1090	46.84
1091	43.69
1092	45.53
1093	45.72
1094	44.08
1095	43.38
1096	46.21
1097	45.73
1098	42.82
1099	44.77
1100	44.51
1101	44.02
1102	41.9
1103	41.17
1104	41.42
1105	46.87
1106	45.12
1107	42.67
1108	41.84
1109	42.2
1110	44.07
1111	47.5
1112	46.79
1113	48.26
1114	48.84
1115	46.64
1116	44.12
1117	43.24
1118	40.49
1119	41.44
1120	39.02
1121	39.8
1122	39.72
1123	37.33
1124	39.98
1125	38.32
1126	39.46
1127	40.3
1128	39.59
1129	39.97
1130	42.54
1131	37.79
1132	36.77
1133	39.81
1134	39.8
1135	42.35
1136	43.98
1137	44.62
1138	41.07
1139	41.22
1140	43.68
1141	45.31
1142	44.95
1143	40.84
1144	38.49
1145	40.48
1146	40.13
1147	38.39
1148	37.78
1149	34.22
1150	34.48
1151	38.38
1152	36.11
1153	33.7
1154	33.06
1155	34.2
1156	35.45
1157	29.95
1158	30.91
1159	38.0
1160	33.72
1161	34.76
1162	36.63
1163	36.7
1164	37.68
1165	37.25
1166	37.05
1167	38.4
1168	41.02
1169	40.23
1170	41.43
1171	44.03
1172	49.21
1173	44.21
1174	42.58
1175	40.54
1176	43.28
1177	43.41
1178	42.37
1179	43.24
1180	40.9
1181	40.91
1182	41.58
1183	41.35
1184	44.13
1185	46.45
1186	45.23
1187	45.21
1188	46.36
1189	46.31
1190	45.11
1191	45.76
1192	46.14
1193	44.35
1194	48.3
1195	47.45
1196	48.1
1197	47.03
1198	45.02
1199	46.4
1200	45.33
1201	42.64
1202	40.51
1203	42.46
1204	39.03
1205	41.85
1206	40.61
1207	39.0
1208	40.11
1209	41.36
1210	39.67
1211	41.3
1212	39.88
1213	36.95
1214	37.99
1215	36.42
1216	37.34
1217	38.82
1218	40.64
1219	44.72
1220	43.89
1221	41.86
1222	43.97
1223	45.57
1224	50.08
1225	48.35
1226	45.46
1227	41.43
1228	40.54
1229	40.76
1230	40.53
1231	39.33
1232	39.84
1233	40.58
1234	40.62
1235	40.84
1236	42.21
1237	39.85
1238	40.25
1239	38.58
1240	38.89
1241	40.5
1242	42.4
1243	41.86
1244	39.07
1245	37.04
1246	36.28
1247	36.91
1248	38.37
1249	37.64
1250	40.28
1251	39.46
1252	39.14
1253	37.64
1254	38.68
1255	38.14
1256	39.3
1257	37.42
1258	36.89
1259	38.23
1260	39.46
1261	40.83
1262	43.29
1263	41.47
1264	41.66
1265	39.39
1266	39.44
1267	40.94
1268	39.01
1269	40.95
1270	40.41
1271	39.1
1272	41.48
1273	39.61
1274	39.02
1275	40.52
1276	37.7
1277	41.54
1278	43.9
1279	43.27
1280	41.43
1281	39.82
1282	36.93
1283	38.25
1284	36.07
1285	37.18
1286	38.34
1287	38.18
1288	35.37
1289	35.63
1290	35.29
1291	35.45
1292	34.71
1293	35.03
1294	35.11
1295	35.14
1296	36.46
1297	38.33
1298	38.62
1299	40.42
1300	40.47
1301	39.9
1302	38.21
1303	36.96
1304	37.57
1305	40.84
1306	40.38
1307	40.67
1308	41.0
1309	42.3
1310	45.39
1311	46.56
1312	45.87
1313	45.34
1314	40.86
1315	43.37
1316	43.39
1317	44.5
1318	43.45
1319	45.74
1320	47.89
1321	45.56
1322	41.19
1323	40.03
1324	38.96
1325	40.66
1326	38.22
1327	38.44
1328	37.24
1329	41.61
1330	42.28
1331	42.49
1332	42.05
1333	43.09
1334	40.62
1335	41.07
1336	39.78
1337	42.67
1338	40.07
1339	38.06
1340	38.13
1341	37.32
1342	37.97
1343	40.94
1344	37.74
1345	38.89
1346	34.84
1347	34.19
1348	35.92
1349	35.29
1350	32.58
1351	36.01
1352	41.04
1353	41.91
1354	36.6
1355	36.19
1356	41.78
1357	44.79
1358	39.99
1359	43.5
1360	39.09
1361	37.91
1362	38.6
1363	37.91
1364	37.12
1365	37.58
1366	35.03
1367	35.84
1368	37.91
1369	41.71
1370	42.12
1371	43.42
1372	44.59
1373	44.47
1374	45.93
1375	40.78
1376	42.95
1377	43.77
1378	40.86
1379	37.08
1380	40.36
1381	39.67
1382	39.53
1383	41.25
1384	40.51
1385	40.53
1386	36.58
1387	33.25
1388	34.82
1389	36.0
1390	35.55
1391	33.69
1392	36.52
1393	38.8
1394	39.62
1395	39.97
1396	38.88
1397	39.88
